customer_id,customer_name,customer_email,created_at,seed
002531,Cliente 002531,cliente_002531@boti.com.br,2025-05-01T00:00:00Z,61
002532,Cliente 002532,cliente_002532@boti.com.br,2025-05-01T00:00:00Z,44
002533,Cliente 002533,cliente_002533@boti.com.br,2025-05-01T00:00:00Z,73
002534,Cliente 002534,cliente_002534@boti.com.br,2025-05-01T00:00:00Z,34
002535,Cliente 002535,cliente_002535@boti.com.br,2025-05-01T00:00:00Z,2
002536,Cliente 002536,cliente_002536@boti.com.br,2025-05-01T00:00:00Z,53
002537,Cliente 002537,,2025-05-01T00:00:00Z,98
002538,Cliente 002538,cliente_002538@boti.com.br,2025-05-01T00:00:00Z,48
002539,Cliente 002539,cliente_002539@boti.com.br,2025-05-01T00:00:00Z,42
002540,Cliente 002540,cliente_002540@boti.com.br,2025-05-01T00:00:00Z,65
002541,Cliente 002541,cliente_002541@boti.com.br,2025-05-01T00:00:00Z,49
002542,Cliente 002542,cliente_002542@boti.com.br,2025-05-01T00:00:00Z,3
002543,Cliente 002543,cliente_002543@boti.com.br,2025-05-01T00:00:00Z,62
002544,Cliente 002544,cliente_002544@boti.com.br,2025-05-01T00:00:00Z,33
002545,Cliente 002545,cliente_002545@boti.com.br,2025-05-01T00:00:00Z,15
002546,Cliente 002546,cliente_002546@boti.com.br,2025-05-01T00:00:00Z,51
002547,Cliente 002547,,2025-05-01T00:00:00Z,98
002548,Cliente 002548,cliente_002548@boti.com.br,2025-05-01T00:00:00Z,31
002549,Cliente 002549,,2025-05-01T00:00:00Z,86
002550,Cliente 002550,cliente_002550@boti.com.br,2025-05-01T00:00:00Z,42
002551,Cliente 002551,cliente_002551@boti.com.br,2025-05-01T00:00:00Z,6
002552,Cliente 002552,cliente_002552@boti.com.br,2025-05-01T00:00:00Z,65
002553,Cliente 002553,cliente_002553@boti.com.br,2025-05-01T00:00:00Z,24
002554,Cliente 002554,cliente_002554@boti.com.br,2025-05-01T00:00:00Z,13
002555,Cliente 002555,cliente_002555@boti.com.br,2025-05-01T00:00:00Z,13
002556,Cliente 002556,,2025-05-01T00:00:00Z,87
002557,Cliente 002557,,2025-05-01T00:00:00Z,78
002558,Cliente 002558,cliente_002558@boti.com.br,2025-05-01T00:00:00Z,41
002559,Cliente 002559,,2025-05-01T00:00:00Z,77
002560,Cliente 002560,cliente_002560@boti.com.br,2025-05-01T00:00:00Z,46
002561,Cliente 002561,cliente_002561@boti.com.br,2025-05-01T00:00:00Z,54
002562,Cliente 002562,cliente_002562@boti.com.br,2025-05-01T00:00:00Z,0
002563,Cliente 002563,cliente_002563@boti.com.br,2025-05-01T00:00:00Z,51
002564,Cliente 002564,cliente_002564@boti.com.br,2025-05-01T00:00:00Z,58
002565,Cliente 002565,cliente_002565@boti.com.br,2025-05-01T00:00:00Z,7
002566,Cliente 002566,cliente_002566@boti.com.br,2025-05-01T00:00:00Z,41
002567,Cliente 002567,cliente_002567@boti.com.br,2025-05-01T00:00:00Z,2
002568,Cliente 002568,,2025-05-01T00:00:00Z,90
002569,Cliente 002569,cliente_002569@boti.com.br,2025-05-01T00:00:00Z,50
002570,Cliente 002570,cliente_002570@boti.com.br,2025-05-01T00:00:00Z,8
002571,Cliente 002571,cliente_002571@boti.com.br,2025-05-01T00:00:00Z,70
002572,Cliente 002572,cliente_002572@boti.com.br,2025-05-01T00:00:00Z,58
002573,Cliente 002573,cliente_002573@boti.com.br,2025-05-01T00:00:00Z,11
002574,Cliente 002574,,2025-05-01T00:00:00Z,77
002575,Cliente 002575,cliente_002575@boti.com.br,2025-05-01T00:00:00Z,38
002576,Cliente 002576,cliente_002576@boti.com.br,2025-05-01T00:00:00Z,7
002577,Cliente 002577,cliente_002577@boti.com.br,2025-05-01T00:00:00Z,62
002578,Cliente 002578,,2025-05-01T00:00:00Z,98
002579,Cliente 002579,cliente_002579@boti.com.br,2025-05-01T00:00:00Z,11
002580,Cliente 002580,,2025-05-01T00:00:00Z,91
002581,Cliente 002581,cliente_002581@boti.com.br,2025-05-01T00:00:00Z,28
002582,Cliente 002582,,2025-05-01T00:00:00Z,80
002583,Cliente 002583,cliente_002583@boti.com.br,2025-05-01T00:00:00Z,39
002584,Cliente 002584,cliente_002584@boti.com.br,2025-05-01T00:00:00Z,41
002585,Cliente 002585,cliente_002585@boti.com.br,2025-05-01T00:00:00Z,20
002586,Cliente 002586,cliente_002586@boti.com.br,2025-05-01T00:00:00Z,67
002587,Cliente 002587,cliente_002587@boti.com.br,2025-05-01T00:00:00Z,12
002588,Cliente 002588,cliente_002588@boti.com.br,2025-05-01T00:00:00Z,33
002589,Cliente 002589,,2025-05-01T00:00:00Z,81
002590,Cliente 002590,cliente_002590@boti.com.br,2025-05-01T00:00:00Z,49
002591,Cliente 002591,,2025-05-01T00:00:00Z,94
002592,Cliente 002592,cliente_002592@boti.com.br,2025-05-01T00:00:00Z,48
002593,Cliente 002593,cliente_002593@boti.com.br,2025-05-01T00:00:00Z,38
002594,Cliente 002594,cliente_002594@boti.com.br,2025-05-01T00:00:00Z,57
002595,Cliente 002595,cliente_002595@boti.com.br,2025-05-01T00:00:00Z,71
002596,Cliente 002596,cliente_002596@boti.com.br,2025-05-01T00:00:00Z,63
002597,Cliente 002597,cliente_002597@boti.com.br,2025-05-01T00:00:00Z,57
002598,Cliente 002598,cliente_002598@boti.com.br,2025-05-01T00:00:00Z,28
002599,Cliente 002599,cliente_002599@boti.com.br,2025-05-01T00:00:00Z,39
002600,Cliente 002600,,2025-05-01T00:00:00Z,93
002601,Cliente 002601,cliente_002601@boti.com.br,2025-05-01T00:00:00Z,45
002602,Cliente 002602,cliente_002602@boti.com.br,2025-05-01T00:00:00Z,0
002603,Cliente 002603,cliente_002603@boti.com.br,2025-05-01T00:00:00Z,45
002604,Cliente 002604,,2025-05-01T00:00:00Z,92
002605,Cliente 002605,cliente_002605@boti.com.br,2025-05-01T00:00:00Z,22
002606,Cliente 002606,cliente_002606@boti.com.br,2025-05-01T00:00:00Z,66
002607,Cliente 002607,cliente_002607@boti.com.br,2025-05-01T00:00:00Z,21
002608,Cliente 002608,,2025-05-01T00:00:00Z,89
002609,Cliente 002609,cliente_002609@boti.com.br,2025-05-01T00:00:00Z,39
002610,Cliente 002610,,2025-05-01T00:00:00Z,80
002611,Cliente 002611,cliente_002611@boti.com.br,2025-05-01T00:00:00Z,41
002612,Cliente 002612,cliente_002612@boti.com.br,2025-05-01T00:00:00Z,22
002613,Cliente 002613,cliente_002613@boti.com.br,2025-05-01T00:00:00Z,13
002614,Cliente 002614,cliente_002614@boti.com.br,2025-05-01T00:00:00Z,8
002615,Cliente 002615,cliente_002615@boti.com.br,2025-05-01T00:00:00Z,35
002616,Cliente 002616,cliente_002616@boti.com.br,2025-05-01T00:00:00Z,57
002617,Cliente 002617,cliente_002617@boti.com.br,2025-05-01T00:00:00Z,30
002618,Cliente 002618,cliente_002618@boti.com.br,2025-05-01T00:00:00Z,66
002619,Cliente 002619,cliente_002619@boti.com.br,2025-05-01T00:00:00Z,7
002620,Cliente 002620,cliente_002620@boti.com.br,2025-05-01T00:00:00Z,56
002621,Cliente 002621,,2025-05-01T00:00:00Z,85
002622,Cliente 002622,,2025-05-01T00:00:00Z,83
002623,Cliente 002623,cliente_002623@boti.com.br,2025-05-01T00:00:00Z,64
002624,Cliente 002624,cliente_002624@boti.com.br,2025-05-01T00:00:00Z,47
002625,Cliente 002625,cliente_002625@boti.com.br,2025-05-01T00:00:00Z,55
002626,Cliente 002626,cliente_002626@boti.com.br,2025-05-01T00:00:00Z,7
002627,Cliente 002627,cliente_002627@boti.com.br,2025-05-01T00:00:00Z,10
002628,Cliente 002628,cliente_002628@boti.com.br,2025-05-01T00:00:00Z,24
002629,Cliente 002629,cliente_002629@boti.com.br,2025-05-01T00:00:00Z,13
002630,Cliente 002630,cliente_002630@boti.com.br,2025-05-01T00:00:00Z,68
002631,Cliente 002631,cliente_002631@boti.com.br,2025-05-01T00:00:00Z,23
002632,Cliente 002632,cliente_002632@boti.com.br,2025-05-01T00:00:00Z,54
002633,Cliente 002633,cliente_002633@boti.com.br,2025-05-01T00:00:00Z,36
002634,Cliente 002634,,2025-05-01T00:00:00Z,80
002635,Cliente 002635,,2025-05-01T00:00:00Z,99
002636,Cliente 002636,cliente_002636@boti.com.br,2025-05-01T00:00:00Z,38
002637,Cliente 002637,cliente_002637@boti.com.br,2025-05-01T00:00:00Z,70
002638,Cliente 002638,cliente_002638@boti.com.br,2025-05-01T00:00:00Z,14
002639,Cliente 002639,cliente_002639@boti.com.br,2025-05-01T00:00:00Z,69
002640,Cliente 002640,cliente_002640@boti.com.br,2025-05-01T00:00:00Z,11
002641,Cliente 002641,,2025-05-01T00:00:00Z,77
002642,Cliente 002642,cliente_002642@boti.com.br,2025-05-01T00:00:00Z,34
002643,Cliente 002643,,2025-05-01T00:00:00Z,80
002644,Cliente 002644,cliente_002644@boti.com.br,2025-05-01T00:00:00Z,21
002645,Cliente 002645,cliente_002645@boti.com.br,2025-05-01T00:00:00Z,19
002646,Cliente 002646,,2025-05-01T00:00:00Z,87
002647,Cliente 002647,,2025-05-01T00:00:00Z,88
002648,Cliente 002648,,2025-05-01T00:00:00Z,87
002649,Cliente 002649,cliente_002649@boti.com.br,2025-05-01T00:00:00Z,4
002650,Cliente 002650,cliente_002650@boti.com.br,2025-05-01T00:00:00Z,2
002651,Cliente 002651,cliente_002651@boti.com.br,2025-05-01T00:00:00Z,63
002652,Cliente 002652,cliente_002652@boti.com.br,2025-05-01T00:00:00Z,19
002653,Cliente 002653,cliente_002653@boti.com.br,2025-05-01T00:00:00Z,43
002654,Cliente 002654,cliente_002654@boti.com.br,2025-05-01T00:00:00Z,0
002655,Cliente 002655,cliente_002655@boti.com.br,2025-05-01T00:00:00Z,56
002656,Cliente 002656,cliente_002656@boti.com.br,2025-05-01T00:00:00Z,4
002657,Cliente 002657,cliente_002657@boti.com.br,2025-05-01T00:00:00Z,68
002658,Cliente 002658,cliente_002658@boti.com.br,2025-05-01T00:00:00Z,53
002659,Cliente 002659,cliente_002659@boti.com.br,2025-05-01T00:00:00Z,72
002660,Cliente 002660,cliente_002660@boti.com.br,2025-05-01T00:00:00Z,7
002661,Cliente 002661,cliente_002661@boti.com.br,2025-05-01T00:00:00Z,67
002662,Cliente 002662,cliente_002662@boti.com.br,2025-05-01T00:00:00Z,27
002663,Cliente 002663,,2025-05-01T00:00:00Z,76
002664,Cliente 002664,cliente_002664@boti.com.br,2025-05-01T00:00:00Z,24
002665,Cliente 002665,cliente_002665@boti.com.br,2025-05-01T00:00:00Z,21
002666,Cliente 002666,cliente_002666@boti.com.br,2025-05-01T00:00:00Z,38
002667,Cliente 002667,,2025-05-01T00:00:00Z,83
002668,Cliente 002668,cliente_002668@boti.com.br,2025-05-01T00:00:00Z,66
002669,Cliente 002669,cliente_002669@boti.com.br,2025-05-01T00:00:00Z,35
002670,Cliente 002670,cliente_002670@boti.com.br,2025-05-01T00:00:00Z,11
002671,Cliente 002671,cliente_002671@boti.com.br,2025-05-01T00:00:00Z,11
002672,Cliente 002672,cliente_002672@boti.com.br,2025-05-01T00:00:00Z,49
002673,Cliente 002673,cliente_002673@boti.com.br,2025-05-01T00:00:00Z,23
002674,Cliente 002674,cliente_002674@boti.com.br,2025-05-01T00:00:00Z,37
002675,Cliente 002675,,2025-05-01T00:00:00Z,76
002676,Cliente 002676,cliente_002676@boti.com.br,2025-05-01T00:00:00Z,0
002677,Cliente 002677,cliente_002677@boti.com.br,2025-05-01T00:00:00Z,67
002678,Cliente 002678,cliente_002678@boti.com.br,2025-05-01T00:00:00Z,28
002679,Cliente 002679,cliente_002679@boti.com.br,2025-05-01T00:00:00Z,16
002680,Cliente 002680,cliente_002680@boti.com.br,2025-05-01T00:00:00Z,24
002681,Cliente 002681,cliente_002681@boti.com.br,2025-05-01T00:00:00Z,38
002682,Cliente 002682,,2025-05-01T00:00:00Z,80
002683,Cliente 002683,cliente_002683@boti.com.br,2025-05-01T00:00:00Z,72
002684,Cliente 002684,cliente_002684@boti.com.br,2025-05-01T00:00:00Z,29
002685,Cliente 002685,,2025-05-01T00:00:00Z,90
002686,Cliente 002686,cliente_002686@boti.com.br,2025-05-01T00:00:00Z,59
002687,Cliente 002687,,2025-05-01T00:00:00Z,97
002688,Cliente 002688,cliente_002688@boti.com.br,2025-05-01T00:00:00Z,53
002689,Cliente 002689,,2025-05-01T00:00:00Z,91
002690,Cliente 002690,cliente_002690@boti.com.br,2025-05-01T00:00:00Z,53
002691,Cliente 002691,cliente_002691@boti.com.br,2025-05-01T00:00:00Z,20
002692,Cliente 002692,,2025-05-01T00:00:00Z,79
002693,Cliente 002693,cliente_002693@boti.com.br,2025-05-01T00:00:00Z,61
002694,Cliente 002694,cliente_002694@boti.com.br,2025-05-01T00:00:00Z,29
002695,Cliente 002695,cliente_002695@boti.com.br,2025-05-01T00:00:00Z,72
002696,Cliente 002696,cliente_002696@boti.com.br,2025-05-01T00:00:00Z,27
002697,Cliente 002697,,2025-05-01T00:00:00Z,88
002698,Cliente 002698,cliente_002698@boti.com.br,2025-05-01T00:00:00Z,26
002699,Cliente 002699,cliente_002699@boti.com.br,2025-05-01T00:00:00Z,48
002700,Cliente 002700,cliente_002700@boti.com.br,2025-05-01T00:00:00Z,21
002701,Cliente 002701,,2025-05-01T00:00:00Z,84
002702,Cliente 002702,cliente_002702@boti.com.br,2025-05-01T00:00:00Z,43
002703,Cliente 002703,,2025-05-01T00:00:00Z,92
002704,Cliente 002704,cliente_002704@boti.com.br,2025-05-01T00:00:00Z,6
002705,Cliente 002705,cliente_002705@boti.com.br,2025-05-01T00:00:00Z,24
002706,Cliente 002706,cliente_002706@boti.com.br,2025-05-01T00:00:00Z,49
002707,Cliente 002707,,2025-05-01T00:00:00Z,81
002708,Cliente 002708,cliente_002708@boti.com.br,2025-05-01T00:00:00Z,34
002709,Cliente 002709,cliente_002709@boti.com.br,2025-05-01T00:00:00Z,55
002710,Cliente 002710,,2025-05-01T00:00:00Z,80
002711,Cliente 002711,,2025-05-01T00:00:00Z,94
002712,Cliente 002712,,2025-05-01T00:00:00Z,78
002713,Cliente 002713,cliente_002713@boti.com.br,2025-05-01T00:00:00Z,71
002714,Cliente 002714,cliente_002714@boti.com.br,2025-05-01T00:00:00Z,63
002715,Cliente 002715,cliente_002715@boti.com.br,2025-05-01T00:00:00Z,69
002716,Cliente 002716,cliente_002716@boti.com.br,2025-05-01T00:00:00Z,1
002717,Cliente 002717,,2025-05-01T00:00:00Z,84
002718,Cliente 002718,cliente_002718@boti.com.br,2025-05-01T00:00:00Z,56
002719,Cliente 002719,cliente_002719@boti.com.br,2025-05-01T00:00:00Z,34
002720,Cliente 002720,cliente_002720@boti.com.br,2025-05-01T00:00:00Z,1
002721,Cliente 002721,cliente_002721@boti.com.br,2025-05-01T00:00:00Z,35
002722,Cliente 002722,,2025-05-01T00:00:00Z,94
002723,Cliente 002723,cliente_002723@boti.com.br,2025-05-01T00:00:00Z,10
002724,Cliente 002724,,2025-05-01T00:00:00Z,92
002725,Cliente 002725,cliente_002725@boti.com.br,2025-05-01T00:00:00Z,25
002726,Cliente 002726,cliente_002726@boti.com.br,2025-05-01T00:00:00Z,31
002727,Cliente 002727,,2025-05-01T00:00:00Z,96
002728,Cliente 002728,,2025-05-01T00:00:00Z,96
002729,Cliente 002729,cliente_002729@boti.com.br,2025-05-01T00:00:00Z,71
002730,Cliente 002730,cliente_002730@boti.com.br,2025-05-01T00:00:00Z,39
002731,Cliente 002731,cliente_002731@boti.com.br,2025-05-01T00:00:00Z,32
002732,Cliente 002732,,2025-05-01T00:00:00Z,99
002733,Cliente 002733,cliente_002733@boti.com.br,2025-05-01T00:00:00Z,22
002734,Cliente 002734,cliente_002734@boti.com.br,2025-05-01T00:00:00Z,71
002735,Cliente 002735,cliente_002735@boti.com.br,2025-05-01T00:00:00Z,54
002736,Cliente 002736,cliente_002736@boti.com.br,2025-05-01T00:00:00Z,2
002737,Cliente 002737,cliente_002737@boti.com.br,2025-05-01T00:00:00Z,8
002738,Cliente 002738,cliente_002738@boti.com.br,2025-05-01T00:00:00Z,36
002739,Cliente 002739,cliente_002739@boti.com.br,2025-05-01T00:00:00Z,41
002740,Cliente 002740,,2025-05-01T00:00:00Z,85
002741,Cliente 002741,cliente_002741@boti.com.br,2025-05-01T00:00:00Z,62
002742,Cliente 002742,cliente_002742@boti.com.br,2025-05-01T00:00:00Z,14
002743,Cliente 002743,,2025-05-01T00:00:00Z,81
002744,Cliente 002744,cliente_002744@boti.com.br,2025-05-01T00:00:00Z,63
002745,Cliente 002745,,2025-05-01T00:00:00Z,96
002746,Cliente 002746,cliente_002746@boti.com.br,2025-05-01T00:00:00Z,74
002747,Cliente 002747,cliente_002747@boti.com.br,2025-05-01T00:00:00Z,49
002748,Cliente 002748,cliente_002748@boti.com.br,2025-05-01T00:00:00Z,26
002749,Cliente 002749,cliente_002749@boti.com.br,2025-05-01T00:00:00Z,49
002750,Cliente 002750,cliente_002750@boti.com.br,2025-05-01T00:00:00Z,13
002751,Cliente 002751,cliente_002751@boti.com.br,2025-05-01T00:00:00Z,73
002752,Cliente 002752,cliente_002752@boti.com.br,2025-05-01T00:00:00Z,67
002753,Cliente 002753,cliente_002753@boti.com.br,2025-05-01T00:00:00Z,55
002754,Cliente 002754,,2025-05-01T00:00:00Z,79
002755,Cliente 002755,,2025-05-01T00:00:00Z,93
002756,Cliente 002756,cliente_002756@boti.com.br,2025-05-01T00:00:00Z,11
002757,Cliente 002757,cliente_002757@boti.com.br,2025-05-01T00:00:00Z,25
002758,Cliente 002758,cliente_002758@boti.com.br,2025-05-01T00:00:00Z,56
002759,Cliente 002759,cliente_002759@boti.com.br,2025-05-01T00:00:00Z,52
002760,Cliente 002760,cliente_002760@boti.com.br,2025-05-01T00:00:00Z,53
002761,Cliente 002761,cliente_002761@boti.com.br,2025-05-01T00:00:00Z,22
002762,Cliente 002762,cliente_002762@boti.com.br,2025-05-01T00:00:00Z,39
002763,Cliente 002763,cliente_002763@boti.com.br,2025-05-01T00:00:00Z,34
002764,Cliente 002764,,2025-05-01T00:00:00Z,75
002765,Cliente 002765,cliente_002765@boti.com.br,2025-05-01T00:00:00Z,52
002766,Cliente 002766,cliente_002766@boti.com.br,2025-05-01T00:00:00Z,3
002767,Cliente 002767,cliente_002767@boti.com.br,2025-05-01T00:00:00Z,9
002768,Cliente 002768,cliente_002768@boti.com.br,2025-05-01T00:00:00Z,58
002769,Cliente 002769,cliente_002769@boti.com.br,2025-05-01T00:00:00Z,23
002770,Cliente 002770,cliente_002770@boti.com.br,2025-05-01T00:00:00Z,39
002771,Cliente 002771,cliente_002771@boti.com.br,2025-05-01T00:00:00Z,54
002772,Cliente 002772,,2025-05-01T00:00:00Z,85
002773,Cliente 002773,,2025-05-01T00:00:00Z,80
002774,Cliente 002774,cliente_002774@boti.com.br,2025-05-01T00:00:00Z,24
002775,Cliente 002775,cliente_002775@boti.com.br,2025-05-01T00:00:00Z,25
002776,Cliente 002776,cliente_002776@boti.com.br,2025-05-01T00:00:00Z,27
002777,Cliente 002777,cliente_002777@boti.com.br,2025-05-01T00:00:00Z,62
002778,Cliente 002778,cliente_002778@boti.com.br,2025-05-01T00:00:00Z,52
002779,Cliente 002779,cliente_002779@boti.com.br,2025-05-01T00:00:00Z,46
002780,Cliente 002780,cliente_002780@boti.com.br,2025-05-01T00:00:00Z,21
002781,Cliente 002781,,2025-05-01T00:00:00Z,85
002782,Cliente 002782,cliente_002782@boti.com.br,2025-05-01T00:00:00Z,18
002783,Cliente 002783,cliente_002783@boti.com.br,2025-05-01T00:00:00Z,56
002784,Cliente 002784,cliente_002784@boti.com.br,2025-05-01T00:00:00Z,29
002785,Cliente 002785,,2025-05-01T00:00:00Z,97
002786,Cliente 002786,,2025-05-01T00:00:00Z,87
002787,Cliente 002787,,2025-05-01T00:00:00Z,78
002788,Cliente 002788,,2025-05-01T00:00:00Z,87
002789,Cliente 002789,cliente_002789@boti.com.br,2025-05-01T00:00:00Z,73
002790,Cliente 002790,cliente_002790@boti.com.br,2025-05-01T00:00:00Z,2
002791,Cliente 002791,cliente_002791@boti.com.br,2025-05-01T00:00:00Z,73
002792,Cliente 002792,cliente_002792@boti.com.br,2025-05-01T00:00:00Z,68
002793,Cliente 002793,cliente_002793@boti.com.br,2025-05-01T00:00:00Z,13
002794,Cliente 002794,cliente_002794@boti.com.br,2025-05-01T00:00:00Z,11
002795,Cliente 002795,,2025-05-01T00:00:00Z,95
002796,Cliente 002796,cliente_002796@boti.com.br,2025-05-01T00:00:00Z,10
002797,Cliente 002797,cliente_002797@boti.com.br,2025-05-01T00:00:00Z,73
002798,Cliente 002798,cliente_002798@boti.com.br,2025-05-01T00:00:00Z,58
002799,Cliente 002799,,2025-05-01T00:00:00Z,86
002800,Cliente 002800,cliente_002800@boti.com.br,2025-05-01T00:00:00Z,27
002801,Cliente 002801,,2025-05-01T00:00:00Z,98
002802,Cliente 002802,cliente_002802@boti.com.br,2025-05-01T00:00:00Z,38
002803,Cliente 002803,cliente_002803@boti.com.br,2025-05-01T00:00:00Z,34
002804,Cliente 002804,cliente_002804@boti.com.br,2025-05-01T00:00:00Z,1
002805,Cliente 002805,cliente_002805@boti.com.br,2025-05-01T00:00:00Z,5
002806,Cliente 002806,cliente_002806@boti.com.br,2025-05-01T00:00:00Z,25
002807,Cliente 002807,cliente_002807@boti.com.br,2025-05-01T00:00:00Z,15
002808,Cliente 002808,,2025-05-01T00:00:00Z,78
002809,Cliente 002809,,2025-05-01T00:00:00Z,86
002810,Cliente 002810,cliente_002810@boti.com.br,2025-05-01T00:00:00Z,12
002811,Cliente 002811,cliente_002811@boti.com.br,2025-05-01T00:00:00Z,34
002812,Cliente 002812,,2025-05-01T00:00:00Z,89
002813,Cliente 002813,cliente_002813@boti.com.br,2025-05-01T00:00:00Z,59
002814,Cliente 002814,cliente_002814@boti.com.br,2025-05-01T00:00:00Z,59
002815,Cliente 002815,,2025-05-01T00:00:00Z,80
002816,Cliente 002816,cliente_002816@boti.com.br,2025-05-01T00:00:00Z,32
002817,Cliente 002817,,2025-05-01T00:00:00Z,81
002818,Cliente 002818,cliente_002818@boti.com.br,2025-05-01T00:00:00Z,1
002819,Cliente 002819,,2025-05-01T00:00:00Z,93
002820,Cliente 002820,cliente_002820@boti.com.br,2025-05-01T00:00:00Z,13
002821,Cliente 002821,,2025-05-01T00:00:00Z,84
002822,Cliente 002822,,2025-05-01T00:00:00Z,95
002823,Cliente 002823,cliente_002823@boti.com.br,2025-05-01T00:00:00Z,53
002824,Cliente 002824,cliente_002824@boti.com.br,2025-05-01T00:00:00Z,42
002825,Cliente 002825,cliente_002825@boti.com.br,2025-05-01T00:00:00Z,7
002826,Cliente 002826,cliente_002826@boti.com.br,2025-05-01T00:00:00Z,32
002827,Cliente 002827,cliente_002827@boti.com.br,2025-05-01T00:00:00Z,45
002828,Cliente 002828,cliente_002828@boti.com.br,2025-05-01T00:00:00Z,7
002829,Cliente 002829,cliente_002829@boti.com.br,2025-05-01T00:00:00Z,71
002830,Cliente 002830,cliente_002830@boti.com.br,2025-05-01T00:00:00Z,60
002831,Cliente 002831,cliente_002831@boti.com.br,2025-05-01T00:00:00Z,28
002832,Cliente 002832,,2025-05-01T00:00:00Z,99
002833,Cliente 002833,cliente_002833@boti.com.br,2025-05-01T00:00:00Z,40
002834,Cliente 002834,,2025-05-01T00:00:00Z,80
002835,Cliente 002835,cliente_002835@boti.com.br,2025-05-01T00:00:00Z,1
002836,Cliente 002836,cliente_002836@boti.com.br,2025-05-01T00:00:00Z,0
002837,Cliente 002837,,2025-05-01T00:00:00Z,85
002838,Cliente 002838,cliente_002838@boti.com.br,2025-05-01T00:00:00Z,63
002839,Cliente 002839,,2025-05-01T00:00:00Z,81
002840,Cliente 002840,cliente_002840@boti.com.br,2025-05-01T00:00:00Z,53
002841,Cliente 002841,cliente_002841@boti.com.br,2025-05-01T00:00:00Z,65
002842,Cliente 002842,cliente_002842@boti.com.br,2025-05-01T00:00:00Z,52
002843,Cliente 002843,cliente_002843@boti.com.br,2025-05-01T00:00:00Z,54
002844,Cliente 002844,cliente_002844@boti.com.br,2025-05-01T00:00:00Z,52
002845,Cliente 002845,cliente_002845@boti.com.br,2025-05-01T00:00:00Z,65
002846,Cliente 002846,,2025-05-01T00:00:00Z,84
002847,Cliente 002847,cliente_002847@boti.com.br,2025-05-01T00:00:00Z,60
002848,Cliente 002848,cliente_002848@boti.com.br,2025-05-01T00:00:00Z,66
002849,Cliente 002849,,2025-05-01T00:00:00Z,84
002850,Cliente 002850,cliente_002850@boti.com.br,2025-05-01T00:00:00Z,40
002851,Cliente 002851,cliente_002851@boti.com.br,2025-05-01T00:00:00Z,44
002852,Cliente 002852,cliente_002852@boti.com.br,2025-05-01T00:00:00Z,42
002853,Cliente 002853,,2025-05-01T00:00:00Z,76
002854,Cliente 002854,cliente_002854@boti.com.br,2025-05-01T00:00:00Z,74
002855,Cliente 002855,cliente_002855@boti.com.br,2025-05-01T00:00:00Z,28
002856,Cliente 002856,cliente_002856@boti.com.br,2025-05-01T00:00:00Z,70
002857,Cliente 002857,cliente_002857@boti.com.br,2025-05-01T00:00:00Z,74
002858,Cliente 002858,cliente_002858@boti.com.br,2025-05-01T00:00:00Z,39
002859,Cliente 002859,,2025-05-01T00:00:00Z,96
002860,Cliente 002860,cliente_002860@boti.com.br,2025-05-01T00:00:00Z,0
002861,Cliente 002861,cliente_002861@boti.com.br,2025-05-01T00:00:00Z,40
002862,Cliente 002862,cliente_002862@boti.com.br,2025-05-01T00:00:00Z,50
002863,Cliente 002863,,2025-05-01T00:00:00Z,79
002864,Cliente 002864,cliente_002864@boti.com.br,2025-05-01T00:00:00Z,70
002865,Cliente 002865,cliente_002865@boti.com.br,2025-05-01T00:00:00Z,14
002866,Cliente 002866,cliente_002866@boti.com.br,2025-05-01T00:00:00Z,6
002867,Cliente 002867,cliente_002867@boti.com.br,2025-05-01T00:00:00Z,19
002868,Cliente 002868,cliente_002868@boti.com.br,2025-05-01T00:00:00Z,59
002869,Cliente 002869,cliente_002869@boti.com.br,2025-05-01T00:00:00Z,61
002870,Cliente 002870,cliente_002870@boti.com.br,2025-05-01T00:00:00Z,0
002871,Cliente 002871,,2025-05-01T00:00:00Z,85
002872,Cliente 002872,cliente_002872@boti.com.br,2025-05-01T00:00:00Z,63
002873,Cliente 002873,cliente_002873@boti.com.br,2025-05-01T00:00:00Z,14
002874,Cliente 002874,,2025-05-01T00:00:00Z,94
002875,Cliente 002875,cliente_002875@boti.com.br,2025-05-01T00:00:00Z,6
002876,Cliente 002876,cliente_002876@boti.com.br,2025-05-01T00:00:00Z,58
002877,Cliente 002877,cliente_002877@boti.com.br,2025-05-01T00:00:00Z,23
002878,Cliente 002878,cliente_002878@boti.com.br,2025-05-01T00:00:00Z,40
002879,Cliente 002879,cliente_002879@boti.com.br,2025-05-01T00:00:00Z,30
002880,Cliente 002880,cliente_002880@boti.com.br,2025-05-01T00:00:00Z,67
002881,Cliente 002881,,2025-05-01T00:00:00Z,83
002882,Cliente 002882,,2025-05-01T00:00:00Z,95
002883,Cliente 002883,,2025-05-01T00:00:00Z,96
002884,Cliente 002884,cliente_002884@boti.com.br,2025-05-01T00:00:00Z,63
002885,Cliente 002885,cliente_002885@boti.com.br,2025-05-01T00:00:00Z,54
002886,Cliente 002886,cliente_002886@boti.com.br,2025-05-01T00:00:00Z,43
002887,Cliente 002887,,2025-05-01T00:00:00Z,93
002888,Cliente 002888,cliente_002888@boti.com.br,2025-05-01T00:00:00Z,69
002889,Cliente 002889,cliente_002889@boti.com.br,2025-05-01T00:00:00Z,54
